unnamed:_0,unnamed:_1,unnamed:_2,sheet_name,source_file,document_type,order_no,count,date,supp_ref,supp_name,can_ord,item_code,item,description,quantity,ord_cost,grn_qty,grn_cost,inv_qty,return_qty
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022184.0,1.0,,812157,IYEZEE_OF MUCH CONSTRUCTION,,,C000002044,CHAIRS,12.0,29988.0,12.0,29988.0,12.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022185.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,111656.54,1.0,111656.54,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022186.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,29614.0,1.0,29614.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022187.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,243542.45,1.0,243542.45,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022188.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,44502.39,1.0,44502.39,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022189.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,29614.0,1.0,29614.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022190.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,115825.22,1.0,115825.22,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022191.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,225659.18,1.0,225659.18,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022192.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,74847.25,1.0,74847.25,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022193.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,23917.68,1.0,23917.68,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022194.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,205856.76,1.0,205856.76,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022196.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,24814.0,1.0,24814.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022197.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,71712.51,1.0,71712.51,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022199.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,53169.88,1.0,53169.88,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022200.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,26181.94,1.0,26181.94,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022201.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,102526.62,1.0,102526.62,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022202.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,170552,hire,240.0,129720.0,240.0,129720.0,240.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022203.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,170552,hire,480.0,176640.0,480.0,176640.0,480.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022204.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,170552,hire,480.0,176640.0,480.0,176640.0,480.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022206.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,170552,hire,480.0,149040.0,480.0,149040.0,480.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022209.0,1.0,,804045,CREATIVE FLEET SOLUTION,,,0000123458,repair rear lower body panel:,1.0,53070.0,1.0,53070.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022210.0,1.0,,804045,CREATIVE FLEET SOLUTION,CAN,,0000123458,repair rear lower body panel:,1.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022211.0,1.0,,804045,CREATIVE FLEET SOLUTION,,,0000123458,repair rear lower body panel:,1.0,48200.0,1.0,48200.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022213.0,1.0,,804045,CREATIVE FLEET SOLUTION,,,0000123458,repair rear lower body panel:,1.0,16160.0,1.0,16160.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022214.0,1.0,,804045,CREATIVE FLEET SOLUTION,,,0000123458,repair rear lower body panel:,1.0,37990.0,1.0,37990.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022217.0,1.0,,804045,CREATIVE FLEET SOLUTION,,,0000123458,repair rear lower body panel:,1.0,23017.0,1.0,23017.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022219.0,1.0,,910030,GMHM CONSTRUCTIONS & PROJECT 47,,,144874,parrafin,5790.0,3760026.0,5790.0,3760026.0,5790.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022220.0,1.0,,800093,BOKAO AMAHLE HOLDINGS (PTY) LTD,,,246264,2.4M HIGH PALISADE FENCE,1.0,1600.0,1.0,1600.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022221.0,1.0,,800093,BOKAO AMAHLE HOLDINGS (PTY) LTD,,,285547,SUPPLY;DELIVER & INSTALLATION,1.0,301756.8,1.0,301756.8,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022223.0,1.0,,400017,BIG 2 CIVILS TA UD TRU CKS GBS,,,0000123458,repair rear lower body panel:,1.0,12470.54,1.0,12470.54,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022224.0,1.0,,400017,BIG 2 CIVILS TA UD TRU CKS GBS,,,0000123458,repair rear lower body panel:,1.0,13193.08,1.0,13193.08,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022225.0,1.0,,879955,HETANI TRADING ENTERPRISE (PTY) LTD,,,269086,PLANT HIRE,1.0,74880.0,1.0,74880.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022226.0,1.0,,402547,KHUWAIT GROUP OF COMPANIES,,,269086,PLANT HIRE,1.0,72387.9,1.0,72387.9,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022228.0,1.0,,109355,WALTONS (PTY) LTD,,,O000014002,OFFICE FURNITURE,1.0,25127.65,1.0,25127.65,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022229.0,1.0,,402547,KHUWAIT GROUP OF COMPANIES,,,269086,PLANT HIRE,1.0,200458.8,1.0,200458.8,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022230.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,269086,PLANT HIRE,1.0,133639.2,1.0,133639.2,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022231.0,1.0,,401138,DIRABOTLE PROJECTS (PTY) LTD,,,224688,REPAIR AND MAINTENANCE,1.0,28738.5,1.0,28738.5,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022232.0,1.0,,401138,DIRABOTLE PROJECTS (PTY) LTD,,,224688,REPAIR AND MAINTENANCE,1.0,9775.0,1.0,9775.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022233.0,1.0,,401138,DIRABOTLE PROJECTS (PTY) LTD,,,224688,REPAIR AND MAINTENANCE,1.0,9775.0,1.0,9775.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022234.0,1.0,,401138,DIRABOTLE PROJECTS (PTY) LTD,,,224688,REPAIR AND MAINTENANCE,1.0,23667.0,1.0,23667.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022237.0,1.0,,401138,DIRABOTLE PROJECTS (PTY) LTD,,,224688,REPAIR AND MAINTENANCE,1.0,71300.0,1.0,71300.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022238.0,1.0,,401138,DIRABOTLE PROJECTS (PTY) LTD,,,224688,REPAIR AND MAINTENANCE,1.0,6647.0,1.0,6647.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022239.0,1.0,,401138,DIRABOTLE PROJECTS (PTY) LTD,,,224688,REPAIR AND MAINTENANCE,1.0,23667.0,1.0,23667.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022240.0,1.0,,830058,MAPHUTHU HOLDINGS,CAN,,212377,TERMINATION 50-95MM OUTDOOR,50.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022241.0,1.0,,830058,MAPHUTHU HOLDINGS,CAN,,212385,TERMINATION 16-25MM INDOOR,50.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022242.0,1.0,,830058,MAPHUTHU HOLDINGS,CAN,,212407,TERMINATIONS  95-240 MM_INDOOR,50.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022243.0,1.0,,104051,MAILING & MECHANISATION  (PTY) LTD,,,209163,FOLDING MACHINE,1.0,13489.5,1.0,13489.5,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022244.0,1.0,,401066,MAFAESA TRADING ENTERPRISE,,,267381,weed killer invade 250sl 5ltr,2000.0,541920.0,2000.0,541920.0,2000.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022245.0,1.0,,210709,BLAQ.M,,,EXCESS,excess payable for replacement,1.0,500.0,1.0,500.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022246.0,1.0,,210709,BLAQ.M,,,EXCESS,excess payable for replacement,1.0,811.94,1.0,811.94,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022247.0,1.0,,210709,BLAQ.M,,,EXCESS,excess payable for replacement,1.0,746.34,1.0,746.34,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022248.0,1.0,,403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,,,130358,PAUPER FUNERAL,1.0,2725.0,1.0,2725.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022249.0,1.0,,403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,,,130358,PAUPER FUNERAL,1.0,2725.0,1.0,2725.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022250.0,1.0,,9003,NTEMI TRADING ENTERPRISE,,,189569,BRANDING,1.0,9500.0,1.0,9500.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022251.0,1.0,,9003,NTEMI TRADING ENTERPRISE,,,189569,BRANDING,1.0,9500.0,1.0,9500.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022252.0,1.0,,102652,KLERKSDORP RECORD,CAN,,161104,advert,1.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022253.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,269086,PLANT HIRE,1.0,44546.4,1.0,44546.4,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022254.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,1.0,205706.25,1.0,205706.25,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022255.0,1.0,,401450,ELEGANT LINE TRADING 785 CC,,,224688,REPAIR AND MAINTENANCE,1.0,236960.0,1.0,236960.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022256.0,1.0,,830056,RULAGANYANG TRADING ENTERPRISE,,,189569,BRANDING,1.0,9500.0,1.0,9500.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022257.0,1.0,,109355,WALTONS (PTY) LTD,,,O000014002,OFFICE FURNITURE,1.0,25127.65,1.0,25127.65,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022258.0,1.0,,830056,RULAGANYANG TRADING ENTERPRISE,,,189569,BRANDING,1.0,9500.0,1.0,9500.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022259.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,1.0,732138.3,1.0,732138.3,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022260.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,1.0,278415.0,1.0,278415.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022261.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,1.0,331200.0,1.0,331200.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022262.0,1.0,,894571,AMAZA ENTERPRISE AND PROJECTS (PTY) LTD,CAN,,123428,SUPPLY,4.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022263.0,1.0,,402111,REDBINDI INVESTMENT (PTY) LTD,CAN,,520001,PALISADE CONCRETE FENCING 1.8,85.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022264.0,1.0,,402111,REDBINDI INVESTMENT (PTY) LTD,CAN,,520003,PALISADE CONCRETE FENCING 1.8,20.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022265.0,1.0,,401388,KETHUTHULA HOLDINGS (PTY) LTD,CAN,,520001,PALISADE CONCRETE FENCING 1.8,85.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022266.0,1.0,,401388,KETHUTHULA HOLDINGS (PTY) LTD,CAN,,520003,PALISADE CONCRETE FENCING 1.8,20.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022267.0,1.0,,102652,KLERKSDORP RECORD,,,221640,ADVERT,1.0,6090.4,1.0,6090.4,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022268.0,1.0,,401781,RIBESRI GENARAL TRADING,,,169221,REPAIRS,1.0,39509.4,1.0,39509.4,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022271.0,1.0,,402111,REDBINDI INVESTMENT (PTY) LTD,,,510003,BLOCK PAVING 50mm BLOCKS BB,100.0,12003.0,100.0,12003.0,100.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022272.0,1.0,,402111,REDBINDI INVESTMENT (PTY) LTD,,,510005,BLOCK60mm PAVING BLOCKS GREY,2000.0,259200.0,2000.0,259200.0,2000.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022274.0,1.0,,812136,GALEKILE QHENA TRADING,,,284351,INSTALL,1.0,29820.0,1.0,29820.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022275.0,1.0,,800142,MATLOSANA LANT HIRE,,,170552,hire,2.0,116208.0,2.0,116208.0,2.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022276.0,1.0,,101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,,,153393,key ring,1000.0,18200.0,1000.0,18200.0,1000.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022277.0,1.0,,80011,DISC HEEPERRS (PTY) LTD,,,607601,2 stroke oil,300.0,29462.001,300.0,29462.001,300.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022278.0,1.0,,802023,P MOSIMANE TRADING ENTERPRISE,,,400050,locks ultra small,80.0,12280.0,80.0,12280.0,80.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022279.0,1.0,,802023,P MOSIMANE TRADING ENTERPRISE,,,400051,locks ultra big,80.0,17600.0,80.0,17600.0,80.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022280.0,1.0,,830106,ALDPREC (PTY)LTD,,,609566,OIL HYDRAULIC RANDO HD 68,420.0,29949.9984,420.0,29949.9984,420.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022281.0,1.0,,402547,KHUWAIT GROUP OF COMPANIES,,,209857,POLES  11 METER,200.0,840000.0,200.0,840000.0,200.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022282.0,1.0,,402179,RATANANG SUPPLIERS AND PROJECTS CC,,,209821,POLES CONCRETE 9 METER CAST,30.0,124200.0,30.0,124200.0,30.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022283.0,1.0,,402179,RATANANG SUPPLIERS AND PROJECTS CC,,,209848,POLES CONCRETE 11 METER CAST,50.0,517500.0,50.0,517500.0,50.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022284.0,1.0,,850001,MAGIDI REVENUE PROTECTION SERVICES (PTY)LTD,,,209112,METERS MAXIMUM DEM. 220V 5A MD,300.0,1466460.45,300.0,1466460.45,300.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022285.0,1.0,,812143,PHAKAMANI TRADER,,,161487,INSTALLATION,1.0,28950.0,1.0,28950.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022286.0,1.0,,80998,AMOSCHOCHE ENTERPRISE (PTY) LTD,,,230561,ELECTRODES 3.15 MM VITAMAX,350.0,28890.001,350.0,28890.001,350.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022287.0,1.0,,80988,PJ SEBOTHE ENTERPRISE,,,400001,steel sheet,6.0,10600.00002,6.0,10600.00002,6.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022288.0,1.0,,80988,PJ SEBOTHE ENTERPRISE,,,400010,round bar 10MM,20.0,1200.0,20.0,1200.0,20.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022289.0,1.0,,80988,PJ SEBOTHE ENTERPRISE,,,400030,square tube 25x25x2mm,20.0,5800.0,20.0,5800.0,20.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022290.0,1.0,,80988,PJ SEBOTHE ENTERPRISE,,,400032,square tube 38x38x2mmx 6m,14.0,6899.99996,14.0,6899.99996,14.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022291.0,1.0,,80988,PJ SEBOTHE ENTERPRISE,,,400070,hinges butterfly,100.0,2900.0,100.0,2900.0,100.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022292.0,1.0,,80988,PJ SEBOTHE ENTERPRISE,,,400081,disk cutting,50.0,2500.0,50.0,2500.0,50.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022293.0,1.0,,101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,,,251633,MOSA,30.0,11700.0,30.0,11700.0,30.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022294.0,1.0,,930005,NKOPETSI FLEET,,,211142,tlb 30hours,1.0,1396769.65,1.0,1396769.65,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022295.0,1.0,,800142,MATLOSANA LANT HIRE,,,129567,HIRE,1.0,18000.0,1.0,18000.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022296.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,1.0,175022.64,1.0,175022.64,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022297.0,1.0,,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,,,138270,SUPPLY AND DELIVERY,1.0,13934.18,1.0,13934.18,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022298.0,1.0,,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,,,138270,SUPPLY AND DELIVERY,1.0,13934.18,1.0,13934.18,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022299.0,1.0,,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,,,169221,REPAIRS,1.0,880.04,1.0,880.04,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022300.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,9.0,81965.37996,9.0,81965.37996,9.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022301.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,400.0,150696.0,400.0,150696.0,400.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022302.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,300.0,150696.0,300.0,150696.0,300.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022303.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,1200.0,497434.8,1200.0,497434.8,1200.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022304.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,750.0,310500.0,750.0,310500.0,750.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022306.0,1.0,,400951,KLERKSDORP PANEL BEATERS & SPRAY PAINTERS,CAN,,REPLACE,replace stolen property,1.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022307.0,1.0,,812136,GALEKILE QHENA TRADING,CAN,,REPAIR,repair and maintanance,1.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022308.0,1.0,,812136,GALEKILE QHENA TRADING,CAN,,REPLACE,replace stolen property,1.0,0.0,0.0,0.0,0.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022309.0,1.0,,400318,GOVERNMENT PRINTING WORKS - PRETORIA,,,N000013009,NOTICE,1.0,1008.8,1.0,1008.8,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022310.0,1.0,,820101,GLOBAL SOLUTIONS GROUP,,,REPLACE,replace stolen property,1.0,12300.0,1.0,12300.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022312.0,1.0,,300308,KAMOTSUMI INTERNET CAFE,,,REPLACE,replace stolen property,1.0,12500.0,1.0,12500.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022313.0,1.0,,930007,MABIRIMISA CONSULTING AND PROJECTS,,,126696,REPAIR,1.0,28430.0,1.0,28430.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022314.0,1.0,,890000,LESEDI CIVIL CONSTRUCTION,,,144874,parrafin,5790.0,3942990.0,5790.0,3942990.0,5790.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022315.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,79474.43,1.0,79474.43,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022316.0,1.0,,810083,BOLEKANO BUILDING CONTRACTORS,,,0000123458,repair rear lower body panel:,1.0,107075.78,1.0,107075.78,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022317.0,1.0,,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,,,269086,PLANT HIRE,1.0,100912.5,1.0,100912.5,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022319.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,131002.92,1.0,131002.92,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022321.0,1.0,,800142,MATLOSANA LANT HIRE,,,269086,PLANT HIRE,1.0,129330.0,1.0,129330.0,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022322.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,8910.2,1.0,8910.2,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022323.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,267625.44,1.0,267625.44,1.0,0.0
,,,2023 SupplierOrders,2023 List of Suppliers.xlsx,xlsx,1022324.0,1.0,,200195,M EBERSOHN TRUCK AND DIESEL CC               L,,,0000123458,repair rear lower body panel:,1.0,120272.81,1.0,120272.81,1.0,0.0
